folder,date,type_of_recommendation,rank,url_code,url,annotation
p28,8/15/2020,Recommended items other customers often buy again,2,B00VND51XE,http://www.amazon.com/Dreft-Stage-Hypoallergenic-Detergent-Packaging/dp/B00VND51XE/,0
p28,8/16/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p28,8/16/2020,Related to items you've viewed,2,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p28,8/16/2020,Recommended items other customers often buy again,1,921145411,http://www.amazon.com/More-Than-Words-Fern-Sussman/dp/0921145411/,0
p28,8/16/2020,Recommended items other customers often buy again,2,143126547,http://www.amazon.com/Overcoming-Autism-Finding-Strategies-Transform/dp/0143126547/,0
p28,8/17/2020,Related to items you've viewed,1,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p28,8/17/2020,Related to items you've viewed,2,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p28,8/17/2020,Recommended items other customers often buy again,1,921145411,http://www.amazon.com/More-Than-Words-Fern-Sussman/dp/0921145411/,0
p28,8/17/2020,Recommended items other customers often buy again,2,553394800,http://www.amazon.com/Healthy-Sleep-Habits-Happy-Child/dp/0553394800/,0
p28,8/18/2020,Related to items you've viewed,1,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p28,8/18/2020,Related to items you've viewed,2,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p28,8/18/2020,Recommended items other customers often buy again,1,921145411,http://www.amazon.com/More-Than-Words-Fern-Sussman/dp/0921145411/,0
p28,8/18/2020,Recommended items other customers often buy again,2,743251547,http://www.amazon.com/Be-Prepared-Gary-Greenberg/dp/0743251547/,0
p27,8/12/2020,Related to items you've viewed,1,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p27,8/12/2020,Related to items you've viewed,2,1441325956,http://www.amazon.com/Babys-Book-First-Floral-design/dp/1441325956/,0
p27,8/12/2020,Recommended items other customers often buy again,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/12/2020,Recommended items other customers often buy again,2,B01DOHZH62,http://www.amazon.com/Woodland-Creatures-Birthday-Sticker-Hersheys/dp/B01DOHZH62/,0
p27,8/13/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/13/2020,Related to items you've viewed,2,1793125937,http://www.amazon.com/Childs-Health-Log-Book-Immunization/dp/1793125937/,0
p27,8/13/2020,Recommended items other customers often buy again,1,B00VND51XE,http://www.amazon.com/Dreft-Stage-Hypoallergenic-Detergent-Packaging/dp/B00VND51XE/,0
p27,8/13/2020,Recommended items other customers often buy again,2,B009UPUJIY,http://www.amazon.com/Munchkin-Waterproof-Changing-Liners-Count/dp/B009UPUJIY/,0
p27,8/14/2020,Related to items you've viewed,1,1462517471,http://www.amazon.com/Parents-High-Functioning-Autism-Spectrum-Disorder/dp/1462517471/,0
p27,8/14/2020,Related to items you've viewed,2,1641521236,http://www.amazon.com/Positive-Parenting-Autism-Strategies-Help/dp/1641521236/,0
p27,8/14/2020,Recommended items other customers often buy again,1,1441321233,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/,0
p27,8/14/2020,Recommended items other customers often buy again,2,1610022696,http://www.amazon.com/Autism-Spectrum-Disorder-Every-Parent/dp/1610022696/,0
p27,8/15/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/15/2020,Related to items you've viewed,2,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p27,8/15/2020,Recommended items other customers often buy again,1,1932565361,http://www.amazon.com/Things-Your-Student-Autism-Wishes/dp/1932565361/,0
p27,8/15/2020,Recommended items other customers often buy again,2,1610022696,http://www.amazon.com/Autism-Spectrum-Disorder-Every-Parent/dp/1610022696/,0
p27,8/16/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/16/2020,Related to items you've viewed,2,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p27,8/16/2020,Recommended items other customers often buy again,1,1441321233,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/,0
p27,8/16/2020,Recommended items other customers often buy again,2,1932565361,http://www.amazon.com/Things-Your-Student-Autism-Wishes/dp/1932565361/,0
p27,8/17/2020,Related to items you've viewed,1,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p27,8/17/2020,Related to items you've viewed,2,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/17/2020,Recommended items other customers often buy again,1,1441321233,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/,0
p27,8/17/2020,Recommended items other customers often buy again,2,1932565361,http://www.amazon.com/Things-Your-Student-Autism-Wishes/dp/1932565361/,0
p27,8/18/2020,Related to items you've viewed,1,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p27,8/18/2020,Related to items you've viewed,2,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/18/2020,Recommended items other customers often buy again,1,1441321233,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/,0
p27,8/18/2020,Recommended items other customers often buy again,2,1932565361,http://www.amazon.com/Things-Your-Student-Autism-Wishes/dp/1932565361/,0
p2,8/12/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/12/2020,Related to items you've viewed,2,692648186,http://www.amazon.com/Rising-Dead-Suzanne-Humphries-M-D/dp/0692648186/,1
p2,8/12/2020,Inspired by your shopping trends,1,615494544,http://www.amazon.com/Behind-Green-Mask-U-N-Agenda/dp/0615494544/,0
p2,8/12/2020,Inspired by your shopping trends,2,1911417002,http://www.amazon.com/Murder-Injection-Eustace-Clarence-Mullins/dp/1911417002/,1
p2,8/12/2020,Recommended items other customers often buy again,1,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p2,8/12/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p2,8/13/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/13/2020,Related to items you've viewed,2,692648186,http://www.amazon.com/Rising-Dead-Suzanne-Humphries-M-D/dp/0692648186/,1
p2,8/13/2020,Inspired by your shopping trends,1,1401956386,http://www.amazon.com/Regenerate-Biological-Reverse-Chronic-Disease/dp/1401956386/,0
p2,8/13/2020,Inspired by your shopping trends,2,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p2,8/13/2020,Recommended items other customers often buy again,1,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p2,8/13/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p2,8/14/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/14/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p2,8/14/2020,Inspired by your shopping trends,1,B00QK7PPL6,http://www.amazon.com/ALVABABY-Newborn-Diapers-12pounds-Inserts/dp/B00QK7PPL6/,0
p2,8/14/2020,Inspired by your shopping trends,2,B000JVCBBG,http://www.amazon.com/Breastfeeding-Earth-Mama-Lanolin-free-Verified/dp/B000JVCBBG/,0
p2,8/15/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/15/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p2,8/15/2020,Inspired by your shopping trends,1,1641520779,http://www.amazon.com/Baby-Sign-Language-Made-Easy/dp/1641520779/,0
p2,8/15/2020,Inspired by your shopping trends,2,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p2,8/15/2020,Recommended items other customers often buy again,1,188121737X,http://www.amazon.com/Vaccine-Safety-Concerned-Families-Practitioners/dp/188121737X/,1
p2,8/15/2020,Recommended items other customers often buy again,2,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p2,8/16/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/16/2020,Related to items you've viewed,2,999516523,http://www.amazon.com/Unvaccinated-Child-Treatment-Parents-Caregivers/dp/0999516523/,1
p2,8/16/2020,Inspired by your shopping trends,1,971266921,http://www.amazon.com/Your-Childs-Pediatrician-Rachel-Weaver/dp/0971266921/,0
p2,8/16/2020,Inspired by your shopping trends,2,1480001910,http://www.amazon.com/Solution-Homeoprophylaxis-Vaccine-Alternative/dp/1480001910/,1
p2,8/16/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p2,8/16/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p2,8/17/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/17/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p2,8/17/2020,Inspired by your shopping trends,1,1795179929,http://www.amazon.com/Colemans-Laws-essential-medical-secrets/dp/1795179929/,1
p2,8/17/2020,Inspired by your shopping trends,2,971266921,http://www.amazon.com/Your-Childs-Pediatrician-Rachel-Weaver/dp/0971266921/,0
p2,8/17/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p2,8/17/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p2,8/18/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/18/2020,Related to items you've viewed,2,999516523,http://www.amazon.com/Unvaccinated-Child-Treatment-Parents-Caregivers/dp/0999516523/,1
p2,8/18/2020,Inspired by your shopping trends,1,865716692,http://www.amazon.com/Weapons-Mass-Instruction-Schoolteachers-Compulsory/dp/0865716692/,0
p2,8/18/2020,Inspired by your shopping trends,2,B07HMX4TT4,http://www.amazon.com/BPA-Free-Natural-Rubber-Pacifier-Denmark/dp/B07HMX4TT4/,0
p2,8/18/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p2,8/18/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p26,8/12/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/12/2020,Related to items you've viewed,2,692648186,http://www.amazon.com/Rising-Dead-Suzanne-Humphries-M-D/dp/0692648186/,1
p26,8/12/2020,Recommended items other customers often buy again,1,1645020096,http://www.amazon.com/Invisible-Rainbow-History-Electricity-Life/dp/1645020096/,0
p26,8/12/2020,Recommended items other customers often buy again,2,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p26,8/13/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/13/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/14/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/14/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/15/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/15/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/15/2020,Recommended items other customers often buy again,1,1629147311,http://www.amazon.com/Vaccines-2-0-Careful-Parents-Vaccination/dp/1629147311/,1
p26,8/15/2020,Recommended items other customers often buy again,2,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p26,8/16/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/16/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/16/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p26,8/16/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p26,8/17/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/17/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/17/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p26,8/17/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p26,8/18/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/18/2020,Related to items you've viewed,2,999516523,http://www.amazon.com/Unvaccinated-Child-Treatment-Parents-Caregivers/dp/0999516523/,1
p26,8/18/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p26,8/18/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p18,8/12/2020,Related to items you've viewed,1,1426217986,http://www.amazon.com/Pandoras-Lab-Seven-Stories-Science/dp/1426217986/,-1
p18,8/12/2020,Related to items you've viewed,2,520274474,http://www.amazon.com/House-Fire-Eradicate-Smallpox-California/dp/0520274474/,-1
p18,8/12/2020,Recommended items other customers often buy again,1,1451191316,http://www.amazon.com/Community-Public-Health-Nursing-Evidence/dp/1451191316/,0
p18,8/12/2020,Recommended items other customers often buy again,2,1623369096,http://www.amazon.com/Art-Stopping-Time-Practical-Mindfulness/dp/1623369096/,0
p18,8/13/2020,Recommended items other customers often buy again,1,1284093131,http://www.amazon.com/Clinical-Guidelines-Advanced-Practice-Nursing/dp/1284093131/,0
p18,8/13/2020,Recommended items other customers often buy again,2,803638019,http://www.amazon.com/Primary-Care-Science-Advanced-Practice/dp/0803638019/,0
p18,8/14/2020,Related to items you've viewed,1,393346617,http://www.amazon.com/Spillover-Animal-Infections-Human-Pandemic/dp/0393346617/,0
p18,8/14/2020,Related to items you've viewed,2,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p18,8/14/2020,Recommended items other customers often buy again,1,205341624,http://www.amazon.com/Substance-Abuse-Prevention-Intersection-Practice/dp/0205341624/,0
p18,8/14/2020,Recommended items other customers often buy again,2,B00260ZBN8,http://www.amazon.com/Roaring-Spring-sheets-pages-Packs/dp/B00260ZBN8/,0
p18,8/15/2020,Related to items you've viewed,1,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p18,8/15/2020,Related to items you've viewed,2,032335761X,http://www.amazon.com/Plotkins-Vaccines-Stanley-Plotkin-MD/dp/032335761X/,-1
p18,8/15/2020,Recommended items other customers often buy again,1,205341624,http://www.amazon.com/Substance-Abuse-Prevention-Intersection-Practice/dp/0205341624/,0
p18,8/15/2020,Recommended items other customers often buy again,2,B00260ZBN8,http://www.amazon.com/Roaring-Spring-sheets-pages-Packs/dp/B00260ZBN8/,0
p18,8/16/2020,Related to items you've viewed,1,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p18,8/16/2020,Related to items you've viewed,2,032335761X,http://www.amazon.com/Plotkins-Vaccines-Stanley-Plotkin-MD/dp/032335761X/,-1
p18,8/16/2020,Recommended items other customers often buy again,1,393310728,http://www.amazon.com/How-Lie-Statistics-Darrell-Huff/dp/0393310728/,0
p18,8/16/2020,Recommended items other customers often buy again,2,60894083,http://www.amazon.com/Genome-Autobiography-Species-23-Chapters/dp/0060894083/,0
p18,8/17/2020,Related to items you've viewed,1,B086B8MM71,http://www.amazon.com/Reasons-Vaccinate-Proof-Vaccines-Lives/dp/B086B8MM71/,-1
p18,8/17/2020,Related to items you've viewed,2,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p18,8/17/2020,Recommended items other customers often buy again,1,1717583679,http://www.amazon.com/Moth-Iron-Lung-Biography-Polio/dp/1717583679/,1
p18,8/17/2020,Recommended items other customers often buy again,2,1722908696,http://www.amazon.com/Unvaccinated-growing-choosing-immunity-children/dp/1722908696/,1
p18,8/18/2020,Related to items you've viewed,1,B086B8MM71,http://www.amazon.com/Reasons-Vaccinate-Proof-Vaccines-Lives/dp/B086B8MM71/,-1
p18,8/18/2020,Related to items you've viewed,2,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p18,8/18/2020,Recommended items other customers often buy again,1,1717583679,http://www.amazon.com/Moth-Iron-Lung-Biography-Polio/dp/1717583679/,1
p18,8/18/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p13,8/12/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p13,8/12/2020,Related to items you've viewed,2,692648186,http://www.amazon.com/Rising-Dead-Suzanne-Humphries-M-D/dp/0692648186/,1
p13,8/12/2020,Recommended items other customers often buy again,1,1645020096,http://www.amazon.com/Invisible-Rainbow-History-Electricity-Life/dp/1645020096/,0
p13,8/12/2020,Recommended items other customers often buy again,2,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p13,8/13/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p13,8/13/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p13,8/13/2020,Recommended items other customers often buy again,1,1645020096,http://www.amazon.com/Invisible-Rainbow-History-Electricity-Life/dp/1645020096/,0
p13,8/13/2020,Recommended items other customers often buy again,2,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
